product_id,category,product_title,brand,features,price,rating,review_count,image_url,model
B0CY1Z6WGN,bluetooth headphone,"noise 3 wireless on-ear headphones with 70h playtime, 40mm driver, low latency(up to 45ms),dual pairing, bt v5.3 (midnight blue)",noise,"70 hours playtime: enjoy music for days without needing to recharge., dual device pairing: easily connect and switch between two devices., 40mm driver: experience rich and powerful sound quality., gaming mode: immerse yourself in an enhanced gaming experience with low latency of up to 45ms., bt v5.3: effortlessly stay connected with the latest bluetooth technology., ipx5 waterproof: use your device carefree without worrying about sweat and spills.",1999.0,3.8,1673,https://m.media-amazon.com/images/I/41ck3Y6w5tL._SX300_SY300_QL70_ML2_.jpg,aud-hdphn-3-blu
B0D37R7X6Z,bluetooth headphone,sonos ace - white - wireless over ear headphones with noise cancellation,sonos,"custom-designed driver tuned by industry-leading producers, engineers, and artists provides a high-fidelity sound experience",29999.0,4.2,309,https://m.media-amazon.com/images/I/21H4It2Rc7L._SY300_SX300_QL70_ML2_.jpg,sonos ace
B0DT9T945X,bluetooth headphone,"boult x mustang newly launched q over ear bluetooth headphones with 70h playtime, 40mm bass drivers, zen enc mic, type-c fast charging, 4 eq modes, bluetooth 5.4, aux option, ipx5 wireless headphones",boult," 70h playtime: boult mustang q wireless over-ear headphones offer an impressive 70 hours of battery life, ensuring non-stop music, calls, or gaming without frequent charging interruptions.,  40mm bass boosted drivers: experience deep, rich bass with powerful 40mm drivers, delivering an immersive audio experience for music lovers.,  enc processed calling: enjoy crystal-clear calls with advanced enc mic technology, reducing background noise for seamless communication, perfect for work or on-the-go calls.,  type-c fast charging: recharge quickly with type-c fast charging, ensuring your mustang q headphones are ready for long sessions with just a short charge.,  low latency gaming mode: stay ahead in the game with ultra-low latency audio, delivering smooth and synchronized sound for an immersive gaming experience.,  4 eq modes: customize your sound with 4 eq modes  bass, rock, pop, and vocal, fine-tuning your experience for different music genres.,  bluetooth 5.4: equipped with bluetooth 5.4, ensuring stable connections, faster pairing, and efficient performance for high-quality wireless audio.",2499.0,4.2,1746,https://m.media-amazon.com/images/I/41MPBNf3ePL._SX300_SY300_QL70_ML2_.jpg,boult q
B0CGRCT77W,bluetooth headphone,blaupunkt newly launched bh41 bluetooth wireless over ear headphones i long playtime i 40mm drivers i foldable i flexible & light weight i built in mic i turbovolt fast charging,blaupunkt,"blaupunkt is an iconic german brand that has developed cutting edge audio technology since 1924. today this legendary audio tech german brand is available in india with a superior quality range of audio products., over-the ear design: one of the only over-the-ear headphones from a global renowned brand in this price. over-the-ear as a form factor covers your entire ears not to let you miss any sound beats vs on-the ear headphones, feel the true and pure stereo sound quality from large 40mm speakers with superior output, get powerful bass and clear notes., long battery life: bh41 comes with 24 hours of battery life. you get music pouring out throughout the day, built-in mic and controls: better design gives you more control. take charge of your music and calls with the easy to use multi-function buttons, all device compatible: connect effortlessly with phones, pc or even tablets. connect via bluetooth or the 3.5mm jack and enjoy music, movies & matches!",1498.0,4.0,502,https://m.media-amazon.com/images/I/41dpR798kjL._SX300_SY300_QL70_ML2_.jpg,bh41 bk
B08667772G,bluetooth headphone,"boat rockerz 450, 15 hrs battery, 40mm drivers, padded ear cushions, integrated controls, dual modes, bluetooth headphones, wireless headphone with mic (aqua blue)",boat,"playback- it provides a massive battery backup of upto 15 hours for a superior playback time., drivers- its 40mm dynamic drivers help pump out immersive hd audio all day long. charging time 3 hours, earcushions- it has been ergonomically designed and structured as an on-ear headphone to provide the best user experience with its comfortable padded earcushions and lightweight design, controls- you can control your music without hiccups using the easy access controls, communicate seamlessly using the built-in mic, access voice assistant and always stay in the zone, dual modes- one can connect to boat rockerz 450 via not one but two modes, bluetooth as well as aux, 1 year warranty from the date of purchase, headphones, boat headphones, bluetooth earphones, neckband earphones, earbuds bluetooth wireless, boat neckband, neckband, earphones wireless, bluetooth earphones wireless, wireless earphones bluetooth, neck band, wireless earphones, earphones, earphone, ear phone, ear phones, boat bluetooth earphones, boat rockerz 255 pro plus, boat rockerz 450, rockerz 450, boat bluetooth headphones, boat rockerz 255, boat wireless earphones, boat bluetooth earphones wireless, boat earphones, boat wireless",1499.0,4.0,115737,https://m.media-amazon.com/images/I/31x-Xz8TkbL._SX300_SY300_QL70_ML2_.jpg,rockerz 450
B09B5CPV71,bluetooth headphone,"zebronics thunder bluetooth 5.3 wireless over ear headphones with 60h backup, gaming mode, dual pairing, enc, aux, micro sd, voice assistant, comfortable earcups, call function (sea green)",zebronics,"comfortable design: beat the workday blues with music on zeb-thunder wireless headphone that comes in an ergonomic design a perfect fit and design for long hours use. microphone sensitivity -40db 1db. microphone impedance 1.2k , soft & comfortable earcups: listen to music, podcasts and more for long hours with soft ear cups making it super comfortable for daily wear, adjustable headband: adust your headband to your comfortable best while you work or listen to music, 9hrs playback time: fall in love with the audio experience with 9 hours of playback time to keep you going. sensitivity : -113db 3db, superior sound quality: magnify every speck of sound with superior sound quality on zeb-thunder wireless headphone, call function: enjoy online conference, online classes, calls hands-free with a built in mic on the headphone, multi connectivity options: be spoilt for choice with multi-connectivity options like like bt, 3.5mm aux input, fm and microsd card",699.0,3.8,75791,https://m.media-amazon.com/images/I/41mkKnWxMCL._SX300_SY300_QL70_ML2_.jpg,zeb-thunder
B0CY23KHW5,bluetooth headphone,"noise 3 wireless on-ear headphones with 70h playtime, 40mm driver, low latency(up to 45ms),dual pairing, bt v5.3 (carbon black)",noise,"70 hours playtime: enjoy music for days without needing to recharge., dual device pairing: easily connect and switch between two devices., 40mm driver: experience rich and powerful sound quality., gaming mode: immerse yourself in an enhanced gaming experience with low latency of up to 45ms., bt v5.3: effortlessly stay connected with the latest bluetooth technology., ipx5 waterproof: use your device carefree without worrying about sweat and spills.",1999.0,3.8,1673,https://m.media-amazon.com/images/I/415yn-ITaVL._SX300_SY300_QL70_ML2_.jpg,aud-hdphn-3-blk
B0BS1QCFHX,bluetooth headphone,"sony wh-ch720n noise cancellation wireless bluetooth over ear headphones with mic, up to 50hrs battery- black",sony,"sonys lightest wireless noise-cancelling headband ever, up to 50-hour battery life with quick charging (3 min charge for up to 1 hour of playback), multi-point connection helps to pair with two bluetooth devices at the same time, take noise cancelling to the next level with sonys integrated processor v1,so you can fully immerse yourself in the music, super comfortable and lightweight design ( 192 grams ), adjustable ambient sound mode and adaptive sound control features tailors sound to suit the environment around you, high sound quality and well-balanced sound tuning, crystal clear hands-free calling and voice assistant with precise voice pickup technology",9490.0,4.3,9459,https://m.media-amazon.com/images/I/31+CMjgVyHL._SY300_SX300_.jpg,noise cancellation headphones
B09Y8MV934,bluetooth headphone,blaupunkt bh31 bluetooth wireless over ear headphones i 40mm drivers i hd sound i soft pu headband i media & volume control with built in mic i turbovolt fast charging i aux port (black),blaupunkt,"blaupunkt is an iconic german brand that has developed cutting edge audio technology since 1924. today this legendary audio tech german brand is available in india with a wide quality range of audio products;super hi-fi performance at all volume levels: it is made possible as bh31 uses high quality 40mm large aperture driver. discover sound that you can lose yourself in, over-the ear design: one of the only over-the-ear headphones from a global renowned brand in this price. over-the-ear as a form factor covers your entire ears not to let you miss any sound beats vs on-the ear headphones;extremely comfortable ergonomically designed: this wireless headphone is super comfortable to wear for long hours!, adjustable: designed with adjuster and sliders to fit every head perfectly. the adjusters are made of high-level metal for reliability during adjustments, built-in mic and controls: better design gives you more control. take charge of your music and calls with the easy to use multi-function buttons; all device compatible: connect effortlessly with phones, pc or even tablets. connect via bluetooth or the 3.5mm jack and enjoy music, movies & matches, control type: call control; model: bh31 bk",1299.0,3.8,474,https://m.media-amazon.com/images/I/31JmlQhdQaL._SX300_SY300_QL70_ML2_.jpg,bh series
B096FYLJ6M,bluetooth headphone,"jbl tune 760nc, wireless over ear active noise cancellation headphones with mic, upto 50 hours playtime, multi-device connectivity, pure bass, aux & voice assistant support for mobile phones (black)",jbl,"active noise cancellation: tune out the noise & tune in to your music with jbl tune 760nc wireless headset., jbl pure bass sound: for over 70 years, jbl has engineered the precise, impressive sound found in big venues around the world. these bluetooth headphones reproduce that same jbl sound, punching out bass thats both deep and powerful., up to 50 hours playtime: listen wirelessly for up to 35 hours with active noise cancellation or up to 50 hours without noise cancellation for long-lasting fun. recharge the battery quickly in 2 hours or enjoy endlessly in wired mode using the detachable aux cable provided., google fast pair: thanks to fast pair enabled by google, the jbl tune 760nc are immediately connected to your android device. you can also pair multiple devices just by tapping on the devices screen., dual pairing (multi-point connection): allows you to effortlessly switch from one bluetooth device to another. you can simply switch from a video on your tablet to a call on your mobile phone so that youll never miss a call.",4499.0,3.6,9398,https://m.media-amazon.com/images/I/31K0TGXVovL._SX300_SY300_QL70_ML2_.jpg,tune
B0CBFZYZM6,bluetooth headphone,"hammer bash max over the ear wireless bluetooth headphones with mic, touch control, deep bass, upto 40 hours playtime, bluetooth 5.3, workout/travel (black)",hammer,"touch control headphone - change track & volume control with the touch controls on the headphone, 40 hours playtime - enjoy an extended listening time with your favorite tracks on repeat with bash max overhead headphones that boasts of up to 40 hours of playtime, comfort fit - wear them for as long as you want. with the comfort fit design, you will barely feel them around your ears, latest bluetooth v5.3: with its strong and stable connectivity with up to 10m and built-in mic ensures good calling experience, superior sound: bash max hammer headphone are powered by 40 mm powerful sound drivers for great sound experience. quality ear cushions - it has been ergonomically designed and structured as an over-ear headphone to provide the best user experience with its good quality ear cushions",1899.0,3.7,3136,https://m.media-amazon.com/images/I/31zBBHK4jBL._SX300_SY300_QL70_ML2_.jpg,bash max
B0CY2377YW,bluetooth headphone,"noise airwave max 4 wireless over-ear headphones with 70h playtime, enc, 40mm driver, low latency(up to 40ms), dual pairing, bt v5.4 (carbon black)",noise,"70-hour playtime: stay connected without worrying about battery life in endless meetings or audio sessions., dual device pairing: seamlessly switch between phone and laptop for work and play., 40mm driver: experience concert-like audio clarity with every beat and bass drop., ultra-low latency (up to 40ms): stay fully immersed in the action without delay., instacharge (10-min charge = 300-min playtime): charge quickly and enjoy hours of playtime with ease.",1699.0,3.8,1200,https://m.media-amazon.com/images/I/41SxhTHD15L._SX300_SY300_QL70_ML2_.jpg,aud-hdphn-4-blk
B09CYX92NB,bluetooth headphone,"jbl tune 770nc wireless over ear anc headphones with mic, upto 70 hrs battery, speed charge : 5 min charge gives up to 3h of playback, google fast pair, dual pairing, bt 5.3 (black)",jbl,"adaptive noise cancelling with adjustable ambient aware and talk thru to sharpen the surrounding sounds, up to 70-hour battery life with quick charging (5 min charge for up to 3 hour of playback), multi-point connection helps to pair with two bluetooth devices at the same time, jbl tune 770nc headphones feature the renowned jbl pure bass sound ensure high sound quality and well-balanced sound tuning, hands-free calls with voice aware, manage your calls from your headphones with the buttons on the ear-cup",5999.0,4.0,17992,https://m.media-amazon.com/images/I/315U7ecZNrL._SX300_SY300_QL70_ML2_.jpg,tune 770nc
B086671ZSR,bluetooth headphone,"boat rockerz 450, 15 hrs battery, 40mm drivers, padded ear cushions, integrated controls, dual modes, bluetooth headphones, wireless headphone with mic (hazel beige)",boat,"playback- it provides a massive battery backup of upto 15 hours for a superior playback time., drivers- its 40mm dynamic drivers help pump out immersive hd audio all day long. charging time 3 hours, earcushions- it has been ergonomically designed and structured as an on-ear headphone to provide the best user experience with its comfortable padded earcushions and lightweight design, controls- you can control your music without hiccups using the easy access controls, communicate seamlessly using the built-in mic, access voice assistant and always stay in the zone, dual modes- one can connect to boat rockerz 450 via not one but two modes, bluetooth as well as aux, 1 year warranty from the date of purchase, headphones, boat headphones, bluetooth earphones, neckband earphones, earbuds bluetooth wireless, boat neckband, neckband, earphones wireless, bluetooth earphones wireless, wireless earphones bluetooth, neck band, wireless earphones, earphones, earphone, ear phone, ear phones, boat bluetooth earphones, boat rockerz 255 pro plus, boat rockerz 450, rockerz 450, boat bluetooth headphones, boat rockerz 255, boat wireless earphones, boat bluetooth earphones wireless, boat earphones, boat wireless",1499.0,4.0,115737,https://m.media-amazon.com/images/I/31DU-7yXUyL._SX300_SY300_QL70_ML2_.jpg,rockerz 450
B07L8LTS3J,bluetooth headphone,"zebronics thunder bluetooth 5.3 wireless over ear headphones with 60h backup, gaming mode, dual pairing, enc, aux, micro sd, voice assistant, comfortable earcups, call function (red)",zebronics,"comfortable design: beat the workday blues with music on zeb-thunder wireless headphone that comes in an ergonomic design a perfect fit and design for long hours use. sensitivity : -113db 3db. microphone impedance : 1.2k , soft & comfortable earcups: listen to music, podcasts and more for long hours with soft ear cups making it super comfortable for daily wear, all this with long playback time of 60 hours in bt mode., adjustable headband: adust your headband to your comfortable best while you work or listen to music, 60hrs* playback time: fall in love with the audio experience with 60* hours of playback time to keep you going, superior sound quality: magnify every speck of sound with superior sound quality on zeb-thunder wireless headphone, call function: enjoy online conference, online classes, calls hands-free with a built in mic on the headphone, multi connectivity options: be spoilt for choice with multi-connectivity options like like bt, 3.5mm aux input, fm and microsd card, standby time 200 hrs",699.0,3.8,75791,https://m.media-amazon.com/images/I/41K2Mbfo1mL._SX300_SY300_QL70_ML2_.jpg,zeb-thunder
B0DJSQ726J,bluetooth headphone,"zebronics envy 2, wireless over ear headphone, enc, upto 65* hours playback, gaming mode, dual pairing, bluetooth v5.3, aux, call function, voice assistant, foldable design, detachable mic (black)",zebronics,"dynamic bass: the zeb-envy 2 headphones allow you to fully enjoy exceptional audio, thanks to the deep bass produced by the dual 40mm powerful speakers., connectivity: enabling wireless connection using bt v5.3, this headphone performs wonderfully. you can connect any audio source to headphones using an aux cable. the headphones come with a detachable and flexible mic for gaming, comfortability: for the greatest comfort, these ergonomically designed headphones have soft ear cushions. to strike an immersive gaming session, the headphones come with colorful led lights., dual pairing: the dual-pairing feature of the headphones enables simultaneous connectivity and easy device switching for a hassle-free listening experience., voice assistant: you can easily use this bt headphone's support for the voice assistant feature with the aid of the headphone's microphone., longer playtime: you can continue dancing to your favorite tunes for up to 65*hours (*at 50% volume led off) with this headphone, which charges its rechargeable battery via type-c charging., calling function: enjoy non-stop chit-chatting with your friends seamlessly as these headphones are curated with environmental noise cancellation(enc).",1599.0,3.8,51,https://m.media-amazon.com/images/I/41E8QwdxI1L._SX300_SY300_QL70_ML2_.jpg,zeb envy 2
B09TVVGXWS,bluetooth headphone,"oneplus bullets z2 bluetooth wireless in ear earphones with mic, bombastic bass - 12.4 mm drivers, 10 mins charge - 20 hrs music, 30 hrs battery life, ip55 dust and water resistant (magico black)",oneplus,"a quick 10-minute charge delivers up to 20 hours of immersive audio playback.; the flagship-level battery life delivers up to 30 hours of non-stop music on a single charge., a large 12.4 mm bass driver delivers uncompromisingly deep bass for powerful beats. experience incredibly rich audio detail at every frequency with the titanium coating dome, anti-distortion audio technology ensures your audio playtime stays silky-smooth. thanks to the larger sound cavity and industry-leading algorithms, notes remain distortion-free, water and sweat-resistant, the ip55-rated internals and design ensure your oneplus bullets wireless z2 stay all-weather ready., model: e305a; control type: call control; battery average life: 30.0 hours",1299.0,4.1,186547,https://m.media-amazon.com/images/I/31pAe23ncfL._SX300_SY300_QL70_ML2_.jpg,oneplus bullets wireless z2
B0BS1RT9S2,bluetooth headphone,"sony wh-ch520 wireless bluetooth headphones with mic, up to 50hrs battery-blue",sony,"with up to 50-hour battery life and quick charging, youll have enough power for multi-day road trips and long festival weekends., great sound quality customizable to your music preference with eq custom on the sony | headphones connect app., boost the quality of compressed music files and enjoy streaming music with high quality sound through dsee., designed to be lightweight and comfortable for all-day use., crystal clear hands-free calling with built-in mic., multipoint connection allows you to quickly switch between two devices at once., find your headphones easily with fast pair",3989.0,4.2,17809,https://m.media-amazon.com/images/I/31QB73-5IEL._SX300_SY300_QL70_ML2_.jpg,wh-ch520
B0C3HCD34R,bluetooth headphone,"soundcore by anker q20i wireless bluetooth over-ear headphones with hybrid active noise cancelling, 40h playtime in anc mode, hi-res audio, deep bass, personalization via app (black)",soundcore,"hybrid active noise cancelling: thanks to the combination of 2 internal and 2 external microphones, the headphones detect external noise, such as aircraft and car noise, and reduce them extremely effectively by up to 90%.;high precision sound profile: noise cancelling headphones feature dynamic 40mm drivers that produce detailed sound and rich beats with bassup technology. they are also compatible with hi-res certified audio via aux cable to provide more details., 40 hours of playtime and fast charging: with 40 hours of battery life in anc mode and 60 hours in normal mode, you can commute undisturbed without worrying about charging. thanks to the quick charge function, the q20i only takes 5 minutes of charging time to give you another 4 hours of playtime., dual connection: connect to two devices simultaneously via bt 5.0 and switch back and forth effortlessly between them. audio output is automatically from the device you need, whether you're working on a laptop or want to answer a call.; app for adjusting the equaliser: download the soundcore app to refine the sound with the adjustable eq and 22 preset options. you can switch between the three modes anc, normal and transparency, and relax with white noise., environment sound: if you want to consciously perceive your surroundings, such as when you are announcing in public traffic, crossing the road, or simply staying connected to the world around you, simply switch to the transparency mode of your noise cancelling headphones., high precision sound profile: noise cancelling headphones feature dynamic 40mm drivers that produce detailed sound and rich beats with bassup technology. they are also compatible with hi-res certified audio via aux cable to provide more details.",4499.0,4.3,24635,https://m.media-amazon.com/images/I/41jcCpExIzL._SX300_SY300_QL70_ML2_.jpg,q20i
B08R7M1JM5,bluetooth headphone,"boat rockerz 550 bluetooth wireless over ear headphones with upto 20 hours playback, 50mm drivers, soft padded ear cushions and physical noise isolation with mic (black symphony)",boat,"playback- the mighty 500mah battery capacity offers a superior playback time of up to 20 hours, drivers- its 50mm dynamic drivers help pump out immersive audio all day long, charging time 2.5 hours, ear cushions- it has been ergonomically designed and structured as an over-ear headphone to provide the best user experience with its plush padded earcushions, physical noise isolation- it comes with physical noise isolation feature for pure audio bliss, connectivity- tap into instant wireless connectivity with the latest bluetooth v5.0, dual modes- it comes with dual connectivity, wireless via its bluetooth and wired with its aux port, 1 year warranty from the date of purchase",1799.0,4.0,16278,https://m.media-amazon.com/images/I/41Tkrexre2L._SX300_SY300_QL70_ML2_.jpg,rockerz 550
B07VT1Z7DV,bluetooth headphone,"skullcandy cassette on ear wireless headphones, 22 hr battery, microphone, works with iphone android and bluetooth devices - black",skullcandy,"upto 22 hours of battery+ 10 mins rapid charge for 2.5 play time, headphone type: bluetooth on-ear connection type: bluetooth 5.0, sound pressure level: 120-126db, impedance: 30 ohms 15%, 2 year brand warranty",2798.0,3.8,2475,https://m.media-amazon.com/images/I/411q+N-jWBL._SY300_SX300_.jpg,cassette bt
B0856HNLDK,bluetooth headphone,"boat rockerz 550 bluetooth wireless over ear headphones with mic upto 20 hours playback, 50mm drivers, soft padded ear cushions and physical noise isolation (red)",boat,"playback- the mighty 500mah battery capacity offers a superior playback time of up to 20 hours, drivers- its 50mm dynamic drivers help pump out immersive audio all day long, ear cushions- it has been ergonomically designed and structured as an over-ear headphone to provide the best user experience with its plush padded earcushions, physical noise isolation- it comes with physical noise isolation feature for pure audio bliss, connectivity- tap into instant wireless connectivity with the latest bluetooth v5.0, dual modes- it comes with dual connectivity, wireless via its bluetooth and wired with its aux port, 1 year warranty from the date of purchase",1799.0,4.1,50326,https://m.media-amazon.com/images/I/41d6iHtmzAL._SX300_SY300_QL70_ML2_.jpg,rockerz 550
B0DGV465ZW,bluetooth headphone,"noise newly launched airwave max 5 wireless over-ear headphones with adaptive hybrid anc (up to 50db), hfa tech, 80h playtime, dual pairing(carbon black)",noise,"premium sound quality: high fidelity acoustics powered by a 40mm driver, delivering crisp, well-balanced, and immersive audio., adaptive hybrid anc: intelligent noise cancellation up to 50db, ensuring a truly distraction-free experience wherever you go., premium design: ergonomically crafted for comfort, featuring a sleek and stunning premium finish., extended playtime: up to 80 hours of continuous playtime, so you can keep the music going without interruption., ultra-low latency: enjoy lag-free audio with an ultra-low latency of just 30ms for seamless sound., spatial audio: 3d audio technology that creates a surround sound experience for a more immersive listening journey.",4999.0,4.2,73,https://m.media-amazon.com/images/I/31bRqBq0fIL._SX300_SY300_QL70_ML2_.jpg,airwave max 5
B0B1PW53LT,bluetooth headphone,"noise two wireless on-ear headphones with 50 hours playtime, low latency(up to 40ms), 4 play modes, dual pairing, bt v5.3 (calm white)",noise,"50-hour playtime: the entertainment never stops with up to 50 hours of playtime., low latency (up to 40ms): eliminate all audio lag while gaming and streaming., tru basstm: hear every beat with powerful, bass driven audio., 40mm driver: experience rich and captivating audio while listening to your favourite shows, music and podcasts., dual pairing: shuffle between work and play at your convenience., 4 play modes: play music the way you want to with 4 play modes  bluetooth, aux, sd card and fm., ipx5 water resistance: stay protected from splashes, dust and moisture at all times., bluetooth 5.3: get consistent connectivity with bluetooth 5.3.",1499.0,3.5,3060,https://m.media-amazon.com/images/I/31gq+7-IQAL._SY300_SX300_.jpg,noise two
B08KHT2HDT,bluetooth headphone,marshall major iv wireless bluetooth on ear headphone with mic (black),marshall,"major iv delivers 80+ solid hours of wireless playtime., major ivs new, improved ergonomic design means that when youre deep diving into your music, the tenth hour is as comfortable as the first., re-engineered - new ear cushions + 3d hinges + straight fit headband + loop wire with reinforced rubber dampers., major iv can be charged wirelessly, so its now easier than ever to charge and go., the multi-directional control knob lets you control your music and phone functionality with ease.",8999.0,4.4,12385,https://m.media-amazon.com/images/I/31qGR9hxtsL._SY300_SX300_QL70_ML2_.jpg,major iv
B096FZQ5WC,bluetooth headphone,"jbl tune 760nc, wireless over ear active noise cancellation headphones with mic, upto 50 hours playtime, multi-device connectivity, pure bass, aux & voice assistant support for mobile phones (blue)",jbl,"active noise cancellation: tune out the noise & tune in to your music with jbl tune 760nc wireless headset.; jbl pure bass sound: for over 70 years, jbl has engineered the precise, impressive sound found in big venues around the world. these bluetooth headphones reproduce that same jbl sound, punching out bass thats both deep and powerful., up to 50 hours playtime: listen wirelessly for up to 35 hours with active noise cancellation or up to 50 hours without noise cancellation for long-lasting fun. recharge the battery quickly in 2 hours or enjoy endlessly in wired mode using the detachable aux cable provided., google fast pair: thanks to fast pair enabled by google, the jbl tune 760nc are immediately connected to your android device. you can also pair multiple devices just by tapping on the devices screen., dual pairing (multi-point connection): allows you to effortlessly switch from one bluetooth device to another. you can simply switch from a video on your tablet to a call on your mobile phone so that youll never miss a call., model: jblt760ncblue",4499.0,3.6,9398,https://m.media-amazon.com/images/I/31LuPNjTosL._SX300_SY300_QL70_ML2_.jpg,tune
B0DJPM6PYQ,bluetooth headphone,"boult newly launched flex over ear bluetooth headphones with 80h playtime, 40mm bass drivers, zen enc mic, type-c fast charging, 4 eq modes, bluetooth 5.4, aux option, 60ms low latency, ipx5 (black)",boult," 80h playtime: boult flex wireless over-ear headphones offer an impressive 80 hours of playtime, ensuring you can enjoy non-stop music, calls, or gaming without worrying about frequent charging interruptions.,  40mm bass drivers: feel the power of deep, rich bass with 40mm drivers, designed to deliver an immersive audio experience in these bluetooth headphones, perfect for music lovers seeking enhanced sound quality.,  enc calling mic: experience crystal-clear calls with enc mic technology, reducing background noise for seamless communication, making these boult flex headphones perfect for work or on-the-go calls.,  type-c fast charging: recharge quickly with type-c fast charging, so your boult flex wireless headphones are ready for long sessions, giving you hours of playback after just a short charge.,  dual device dsp: experience unparalleled audio processing with dual stream dsp technology. enjoy simultaneous dual instruction audio processing for swift and synchronous audio transfer. elevate your listening experience with adaptive audio equalization, ensuring that every note, beat, and nuance is finely tuned to perfection. immerse yourself in a world of audio excellence, where advanced technology meets seamless performance.,  aux option: switch seamlessly to wired listening with the aux input when needed, ensuring uninterrupted sound quality with your boult flex over-ear headphones, even when the battery runs low.,  4 eq modes: customize your audio experience with 4 eq modes  bass, rock, pop, and vocal  letting you switch between different sound profiles for various music genres on these headphones.",1499.0,3.7,162,https://m.media-amazon.com/images/I/31M1CRwPpmL._SX300_SY300_QL70_ML2_.jpg,flex headphones
B09QL2WWC4,bluetooth headphone,"boat rockerz 425 bluetooth wireless over ear headphones with mic with signature sound, beast mode(upto 65ms low latency) for gaming enx tech, asap charge 25h playtime v5.2, dual pairing (oceana blue)",boat,"low latency- its time to up the game and switch to rockerz 425 wireless headphones that comes equipped with our low latency beast mode, the perfect set up for your gaming sessions., noise cancelling calls- with the default enx tech meant for environmental noise cancellation, you can be heard crystal clear across voice calls., asap charge- courtesy our asap charge tech, the headphones can fetch a total playtime of up to 10 hours in just 10 min of charging., 40mm driversthe boat signature sound shines through no matter which genre you play, via the 40mm audio drivers., playback time- it offers a total playtime of up to 25 hours on a single charge via type c interface at 60% volume., connectivity- with the features of dual pairing and bluetooth v5.2, you can be rest assured to enjoy a seamless wireless auditory experience., voice assistant- you can control playback, pick up calls and command your default voice assistant with ease courtesy the easy-access controls and built-in mic., 1 year warranty from the date of purchase",1199.0,3.6,3306,https://m.media-amazon.com/images/I/41UhhUPV7vL._SX300_SY300_QL70_ML2_.jpg,rockerz 425
B09B5BS6G4,bluetooth headphone,"zebronics thunder bluetooth 5.3 wireless over ear headphones with 60h backup, gaming mode, dual pairing, enc, aux, micro sd, voice assistant, comfortable earcups, call function (teal green)",zebronics,"comfortable design: beat the workday blues with music on zeb-thunder wireless headphone that comes in an ergonomic design a perfect fit and design for long hours use. microphone sensitivity -40db 1db;soft & comfortable earcups: listen to music, podcasts and more for long hours with soft ear cups making it super comfortable for daily wear, adjustable headband: adust your headband to your comfortable best while you work or listen to music;60hrs playback time: fall in love with the audio experience with 9 hours of playback time to keep you going. sensitivity : -113db 3db, superior sound quality: magnify every speck of sound with superior sound quality on zeb-thunder wireless headphone; call function: enjoy online conference, online classes, calls hands-free with a built in mic on the headphone, multi connectivity options: be spoilt for choice with multi-connectivity options like like bt, 3.5mm aux input, fm and microsd card, model: zeb - thunder (teal green)",699.0,3.8,75791,https://m.media-amazon.com/images/I/411mKMqXIaL._SX300_SY300_QL70_ML2_.jpg,zeb-thunder
B07L8JTZ4H,bluetooth headphone,"zebronics thunder over ear bluetooth 5.3 wireless headphones with 60h backup, gaming mode, dual pairing, enc, aux, micro sd, voice assistant, comfortable earcups, call function (blue)",zebronics,"comfortable design: beat the workday blues with music on zeb-thunder wireless headphone that comes in an ergonomic design a perfect fit and design for long hours use. sensitivity : -113db 3db. microphone impedance : 1.2k , soft & comfortable earcups: listen to music, podcasts and more for long hours with soft ear cups making it super comfortable for daily wear, all this with long playback time of 60 hours in bt mode., adjustable headband: adust your headband to your comfortable best while you work or listen to music, 60hrs* playback time: fall in love with the audio experience with 60* hours of playback time to keep you going, superior sound quality: magnify every speck of sound with superior sound quality on zeb-thunder wireless headphone, multi connectivity options: be spoilt for choice with multi-connectivity options like like bt, 3.5mm aux input, fm and microsd card, call function: enjoy online conference, online classes, calls hands-free with a built in mic on the headphone, standby time 200 hrs",799.0,3.8,75791,https://m.media-amazon.com/images/I/41cMOuHuWuL._SX300_SY300_QL70_ML2_.jpg,zeb-thunder
B07L8KV2KC,bluetooth headphone,"zebronics thunder over ear bluetooth 5.3 wireless headphones with 60h backup, gaming mode, dual pairing, enc, aux, micro sd, voice assistant, comfortable earcups, call function (brown)",zebronics,"comfortable design: beat the workday blues with music on zeb-thunder wireless headphone that comes in an ergonomic design a perfect fit and design for long hours use. sensitivity : -113db 3db. microphone impedance : 1.2k , soft & comfortable earcups: listen to music, podcasts and more for long hours with soft ear cups making it super comfortable for daily wear, all this with long playback time of 60 hours in bt mode., adjustable headband: adust your headband to your comfortable best while you work or listen to music, 60hrs* playback time: fall in love with the audio experience with 60* hours of playback time to keep you going, superior sound quality: magnify every speck of sound with superior sound quality on zeb-thunder wireless headphone",699.0,3.8,75791,https://m.media-amazon.com/images/I/41ZZt3Ju8uL._SX300_SY300_QL70_ML2_.jpg,zeb-thunder (brown)
